RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,RegionFullName
51260,271,Canton,city,OH,OH,"Canton-Massillon, OH",Stark County,Canton.OH
46666,272,Myrtle Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,Myrtle Beach.SC
4810,273,Frederick,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County,Frederick.MD
21159,274,Warren,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,Warren.MI
26900,275,Saint Augustine,city,FL,FL,"Jacksonville, FL",Saint Johns County,Saint Augustine.FL
37427,276,Billings,city,MT,MT,"Billings, MT",Yellowstone County,Billings.MT
23394,277,Abilene,city,TX,TX,"Abilene, TX",Taylor County,Abilene.TX
48443,278,West Valley City,city,UT,UT,"Salt Lake City, UT",Salt Lake County,West Valley City.UT
33252,279,Orange,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,Orange.CA
5914,280,Metairie,city,LA,LA,"New Orleans-Metairie, LA",Jefferson Parish,Metairie.LA
44879,281,Decatur,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,Decatur.GA
13234,282,Pearland,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,Pearland.TX
397180,283,Kalamazoo,city,MI,MI,"Kalamazoo-Portage, MI",Kalamazoo County,Kalamazoo.MI
24174,284,Compton,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,Compton.CA
46101,285,Lake Charles,city,LA,LA,"Lake Charles, LA",Calcasieu Parish,Lake Charles.LA
5052,286,Hampton,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,Hampton.VA
39815,287,Miramar,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,Miramar.FL
17551,288,Concord,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,Concord.NC
27239,289,Stamford,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,Stamford.CT
11865,290,Hemet,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Hemet.CA
17321,291,Carrollton,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,Carrollton.TX
17571,292,Coral Springs,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,Coral Springs.FL
47847,293,Sterling Heights,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,Sterling Heights.MI
6103,294,Murrieta,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Murrieta.CA
31388,295,Elizabeth,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,Elizabeth.NJ
45888,296,Inglewood,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,Inglewood.CA
44655,297,Clovis,city,CA,CA,"Fresno, CA",Fresno County,Clovis.CA
51518,298,Concord,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,Concord.CA
19307,299,Melbourne,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,Melbourne.FL
11786,300,Hamilton,city,OH,OH,"Cincinnati, OH-KY-IN",Butler County,Hamilton.OH
6155,302,New Haven,city,CT,CT,"New Haven-Milford, CT",New Haven County,New Haven.CT
40760,303,Santa Fe,city,NM,NM,"Santa Fe, NM",Santa Fe County,Santa Fe.NM
24822,304,Gainesville,city,GA,GA,"Gainesville, GA",Hall County,Gainesville.GA
30543,305,Boulder,city,CO,CO,"Boulder, CO",Boulder County,Boulder.CO
7453,306,Tracy,city,CA,CA,"Stockton, CA",San Joaquin County,Tracy.CA
37596,307,Broken Arrow,city,OK,OK,"Tulsa, OK",Wagoner County,Broken Arrow.OK
50962,308,Bend,city,OR,OR,"Bend, OR",Deschutes County,Bend.OR
17070,309,Bloomington,city,IN,IN,"Bloomington, IN",Monroe County,Bloomington.IN
395471,310,Lakewood,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,Lakewood.NJ
37965,311,College Station,city,TX,TX,"College Station-Bryan, TX",Brazos County,College Station.TX
6790,312,Riverview,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,Riverview.FL
26791,313,Rochester,city,MN,MN,"Rochester, MN",Olmsted County,Rochester.MN
6651,314,Puyallup,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,Puyallup.WA
398007,315,Flint,city,MI,MI,"Flint, MI",Genesee County,Flint.MI
27110,316,Simi Valley,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,Simi Valley.CA
18073,317,Fargo,city,ND,ND,"Fargo, ND-MN",Cass County,Fargo.ND
13943,318,Sparks,city,NV,NV,"Reno, NV",Washoe County,Sparks.NV
13713,319,Santa Clara,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,Santa Clara.CA
54263,320,Saginaw,city,MI,MI,"Saginaw, MI",Saginaw County,Saginaw.MI
33024,321,Nampa,city,ID,ID,"Boise City, ID",Canyon County,Nampa.ID
34520,322,Vallejo,city,CA,CA,"Vallejo, CA",Solano County,Vallejo.CA
7386,323,Temecula,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Temecula.CA
33136,324,Norman,city,OK,OK,"Oklahoma City, OK",Cleveland County,Norman.OK
34278,325,Thousand Oaks,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,Thousand Oaks.CA
12038,326,Independence,city,MO,MO,"Kansas City, MO-KS",Jackson County,Independence.MO
46508,327,Meridian,city,ID,ID,"Boise City, ID",Ada County,Meridian.ID
32238,328,Joliet,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,Joliet.IL
26751,329,Richmond,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,Richmond.CA
30840,330,Charlottesville,city,VA,VA,"Charlottesville, VA",Albemarle County,Charlottesville.VA
50950,331,Bellingham,city,WA,WA,"Bellingham, WA",Whatcom County,Bellingham.WA
10181,332,Arvada,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,Arvada.CO
41084,333,Stone Mountain,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,Stone Mountain.GA
23534,334,Athens,city,GA,GA,"Athens-Clarke County, GA",Clarke County,Athens.GA
34781,335,Westminster,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,Westminster.CO
41802,336,Yakima,city,WA,WA,"Yakima, WA",Yakima County,Yakima.WA
14208,337,Tuscaloosa,city,AL,AL,"Tuscaloosa, AL",Tuscaloosa County,Tuscaloosa.AL
6172,338,New Port Richey,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,New Port Richey.FL
27219,339,Spring Hill,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,Spring Hill.FL
17943,340,Elgin,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,Elgin.IL
37863,341,Chico,city,CA,CA,"Chico, CA",Butte County,Chico.CA
7191,342,Spartanburg,city,SC,SC,"Spartanburg, SC",Spartanburg County,Spartanburg.SC
17133,343,Bowling Green,city,KY,KY,"Bowling Green, KY",Warren County,Bowling Green.KY
12317,344,Largo,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,Largo.FL
4679,345,Falls Church,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,Falls Church.VA
54522,346,Springfield,city,IL,IL,"Springfield, IL",Sangamon County,Springfield.IL
5071,347,Hartford,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,Hartford.CT
34311,348,Toms River,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,Toms River.NJ
39420,349,Lewisville,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,Lewisville.TX
7680,350,Vero Beach,city,FL,FL,"Sebastian-Vero Beach, FL",Indian River County,Vero Beach.FL
16992,351,Berkeley,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,Berkeley.CA
17008,352,Bethlehem,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,Bethlehem.PA
24967,353,Gresham,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,Gresham.OR
53787,354,Palm Bay,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,Palm Bay.FL
50779,355,Asheville,city,NC,NC,"Asheville, NC",Buncombe County,Asheville.NC
17882,356,East Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,East Los Angeles.CA
31209,357,Delray Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,Delray Beach.FL
35593,358,Laurel,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,Laurel.MD
39966,359,New Braunfels,city,TX,TX,"San Antonio-New Braunfels, TX",Comal County,New Braunfels.TX
3934,360,Cambridge,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,Cambridge.MA
3975,361,Carlsbad,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,Carlsbad.CA
45339,362,Franklin,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,Franklin.TN
13256,362,Perris,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Perris.CA
41641,364,West Jordan,city,UT,UT,"Salt Lake City, UT",Salt Lake County,West Jordan.UT
41517,365,Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,Vista.CA
18053,366,Fairfield,city,CA,CA,"Vallejo, CA",Solano County,Fairfield.CA
11914,367,Hillsboro,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,Hillsboro.OR
48293,368,Waco,city,TX,TX,"Waco, TX",McLennan County,Waco.TX
54121,369,Richardson,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,Richardson.TX
5595,370,Lehigh Acres,city,FL,FL,"Cape Coral-Fort Myers, FL",Lee County,Lehigh Acres.FL
5772,371,Manchester,city,NH,NH,"Manchester-Nashua, NH",Hillsborough County,Manchester.NH
25659,372,Lowell,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,Lowell.MA
38032,373,Costa Mesa,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,Costa Mesa.CA
13712,374,Santa Barbara,city,CA,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,Santa Barbara.CA
13554,375,Rock Hill,city,SC,SC,"Charlotte-Concord-Gastonia, NC-SC",York County,Rock Hill.SC
34671,376,Waterbury,city,CT,CT,"New Haven-Milford, CT",New Haven County,Waterbury.CT
4406,377,Downey,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,Downey.CA
39386,378,League City,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,League City.TX
47080,379,Pflugerville,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,Pflugerville.TX
20071,380,Provo,city,UT,UT,"Provo-Orem, UT",Utah County,Provo.UT
34543,381,Ventura,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,Ventura.CA
32489,382,Lexington,city,SC,SC,"Columbia, SC",Lexington County,Lexington.SC
16818,383,Ashburn,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,Ashburn.VA
16780,384,Antioch,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,Antioch.CA
47322,385,Redding,city,CA,CA,"Redding, CA",Shasta County,Redding.CA
32287,386,Kennesaw,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,Kennesaw.GA
51861,387,El Monte,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,El Monte.CA
6218,388,North Charleston,city,SC,SC,"Charleston-North Charleston, SC",Charleston County,North Charleston.SC
14542,389,West Covina,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,West Covina.CA
26575,390,Pompano Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,Pompano Beach.FL
13698,391,San Leandro,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,San Leandro.CA
41446,392,Vacaville,city,CA,CA,"Vallejo, CA",Solano County,Vacaville.CA
11896,393,High Point,city,NC,NC,"Greensboro-High Point, NC",Guilford County,High Point.NC
40689,394,Saint Charles,city,MO,MO,"St. Louis, MO-IL",Saint Charles County,Saint Charles.MO
27992,395,Winter Haven,city,FL,FL,"Lakeland-Winter Haven, FL",Polk County,Winter Haven.FL
31819,396,Grand Junction,city,CO,CO,"Grand Junction, CO",Mesa County,Grand Junction.CO
39767,397,Miami Gardens,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,Miami Gardens.FL
44515,398,Centennial,city,CO,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,Centennial.CO
39134,399,Jacksonville,city,NC,NC,"Jacksonville, NC",Onslow County,Jacksonville.NC
46500,400,Menifee,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Menifee.CA
45732,401,Hesperia,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,Hesperia.CA
3761,402,Bothell,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,Bothell.WA
13699,403,San Mateo,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,San Mateo.CA
11140,404,Douglasville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,Douglasville.GA
32777,405,McDonough,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,McDonough.GA
45548,406,Green Bay,city,WI,WI,"Green Bay, WI",Brown County,Green Bay.WI
32615,407,Lynnwood,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,Lynnwood.WA
27228,408,Springfield,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,Springfield.VA
24336,409,Dearborn,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,Dearborn.MI
32629,410,Madera,city,CA,CA,"Madera, CA",Madera County,Madera.CA
11726,411,Greenville,city,NC,NC,"Greenville, NC",Pitt County,Greenville.NC
396054,412,Burbank,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,Burbank.CA
3568,413,Baytown,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,Baytown.TX
11049,414,Davie,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,Davie.FL
16839,415,Auburn,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,Auburn.WA
11267,416,Edison,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,Edison.NJ
41629,417,West Chester,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,West Chester.PA
11695,418,Greeley,city,CO,CO,"Greeley, CO",Weld County,Greeley.CO
19903,419,Peoria,city,IL,IL,"Peoria, IL",Peoria County,Peoria.IL
25855,420,Merced,city,CA,CA,"Merced, CA",Merced County,Merced.CA
33714,421,Rockville,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,Rockville.MD
32563,422,Longmont,city,CO,CO,"Boulder, CO",Boulder County,Longmont.CO
13709,423,Sandy Springs,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,Sandy Springs.GA
53360,424,Missouri City,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,Missouri City.TX
45383,425,Gaithersburg,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,Gaithersburg.MD
17386,426,Chapel Hill,city,NC,NC,"Durham-Chapel Hill, NC",Orange County,Chapel Hill.NC
48573,427,Woodstock,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,Woodstock.GA
31163,428,Daly City,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,Daly City.CA
781837,429,Jurupa Valley,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Jurupa Valley.CA
39097,430,Idaho Falls,city,ID,ID,"Idaho Falls, ID",Bonneville County,Idaho Falls.ID
40574,431,Rio Rancho,city,NM,NM,"Albuquerque, NM",Sandoval County,Rio Rancho.NM
50741,432,Apopka,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,Apopka.FL
4301,433,Davenport,city,IA,IA,"Davenport-Moline-Rock Island, IA-IL",Scott County,Davenport.IA
39452,434,Lithonia,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,Lithonia.GA
45911,435,Jackson,city,MI,MI,"Jackson, MI",Jackson County,Jackson.MI
44328,436,Brockton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,Brockton.MA
27942,437,Wichita Falls,city,TX,TX,"Wichita Falls, TX",Clay County,Wichita Falls.TX
12438,438,Longview,city,TX,TX,"Longview, TX",Gregg County,Longview.TX
53636,439,Norwalk,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,Norwalk.CA
26534,440,Plainfield,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,Plainfield.IL
33334,441,Parker,city,CO,CO,"Denver-Aurora-Lakewood, CO",Douglas County,Parker.CO
33645,442,Rialto,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,Rialto.CA
54219,443,Roswell,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,Roswell.GA
23862,444,Bryan,city,TX,TX,"College Station-Bryan, TX",Brazos County,Bryan.TX
52839,445,Lafayette,city,IN,IN,"Lafayette-West Lafayette, IN",Tippecanoe County,Lafayette.IN
53311,446,Midlothian,city,VA,VA,"Richmond, VA",Chesterfield County,Midlothian.VA
45417,447,Georgetown,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,Georgetown.TX
45255,448,Federal Way,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,Federal Way.WA
3404,449,Anderson,city,SC,SC,"Greenville-Anderson, SC",Anderson County,Anderson.SC
45127,450,Elkhart,city,IN,IN,"Elkhart-Goshen, IN",Elkhart County,Elkhart.IN
37933,451,Clinton Township,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,Clinton Township.MI
32452,452,Lawrence,city,KS,KS,"Lawrence, KS",Douglas County,Lawrence.KS
31543,453,Fayetteville,city,AR,AR,"Fayetteville-Springdale-Rogers, AR",Washington County,Fayetteville.AR
52179,454,Gastonia,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,Gastonia.NC
54089,455,Redmond,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,Redmond.WA
34103,456,Springfield,city,OH,OH,"Springfield, OH",Clark County,Springfield.OH
23444,457,Allen,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,Allen.TX
10917,458,Columbia,city,MD,MD,"Baltimore-Columbia-Towson, MD",Howard County,Columbia.MD
52747,459,Kennewick,city,WA,WA,"Kennewick-Richland, WA",Benton County,Kennewick.WA
16425,460,Acworth,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,Acworth.GA
46183,461,Lawton,city,OK,OK,"Lawton, OK",Comanche County,Lawton.OK
4042,462,Champaign,city,IL,IL,"Champaign-Urbana, IL",Champaign County,Champaign.IL
17472,463,Clermont,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,Clermont.FL
46348,464,Lynchburg,city,VA,VA,"Lynchburg, VA",Campbell County,Lynchburg.VA
6932,465,Sandy,city,UT,UT,"Salt Lake City, UT",Salt Lake County,Sandy.UT
20128,466,Redwood City,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,Redwood City.CA
38529,467,Fishers,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County,Fishers.IN
17309,468,Carmel,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County,Carmel.IN
5891,469,Medford,city,OR,OR,"Medford, OR",Jackson County,Medford.OR
32540,470,Livermore,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,Livermore.CA
37736,471,Canton,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,Canton.GA
34308,472,Tomball,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,Tomball.TX
31612,473,Fort Mill,city,SC,SC,"Charlotte-Concord-Gastonia, NC-SC",York County,Fort Mill.SC
39398,474,Lees Summit,city,MO,MO,"Kansas City, MO-KS",Jackson County,Lees Summit.MO
39558,475,Lynn,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,Lynn.MA
10700,476,Canton,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,Canton.MI
13715,477,Santa Cruz,city,CA,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,Santa Cruz.CA
53978,478,Portsmouth,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,Portsmouth.VA
39220,479,Kenosha,city,WI,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,Kenosha.WI
20398,480,Scranton,city,PA,PA,"Scranton--Wilkes-Barre, PA",Lackawanna County,Scranton.PA
33058,481,New Bedford,city,MA,MA,"Providence-Warwick, RI-MA",Bristol County,New Bedford.MA
38047,482,Covington,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Newton County,Covington.GA
30552,484,Bowie,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,Bowie.MD
40737,485,San Marcos,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,San Marcos.CA
6112,486,Napa,city,CA,CA,"Napa, CA",Napa County,Napa.CA
41715,487,Williamsburg,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",James City County,Williamsburg.VA
16773,488,Annapolis,city,MD,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,Annapolis.MD
38992,489,Highlands Ranch,city,CO,CO,"Denver-Aurora-Lakewood, CO",Douglas County,Highlands Ranch.CO
54294,490,San Angelo,city,TX,TX,"San Angelo, TX",Tom Green County,San Angelo.TX
41059,491,Sterling,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,Sterling.VA
40355,492,Pittsburg,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,Pittsburg.CA
44583,493,Chino,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,Chino.CA
52696,494,Johnson City,city,TN,TN,"Johnson City, TN",Washington County,Johnson City.TN
12773,495,Mission Viejo,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,Mission Viejo.CA
53359,496,Missoula,city,MT,MT,"Missoula, MT",Missoula County,Missoula.MT
53569,497,Newnan,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,Newnan.GA
54628,498,Sunrise,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,Sunrise.FL
42150,499,Hawthorne,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,Hawthorne.CA
26319,500,Orem,city,UT,UT,"Provo-Orem, UT",Utah County,Orem.UT
13444,501,Rapid City,city,SD,SD,"Rapid City, SD",Pennington County,Rapid City.SD
396020,502,Arden-Arcade,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,Arden-Arcade.CA
17453,503,Spokane Valley,city,WA,WA,"Spokane-Spokane Valley, WA",Spokane County,Spokane Valley.WA
32542,504,Livonia,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,Livonia.MI
39071,505,Humble,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,Humble.TX
46325,506,Loveland,city,CO,CO,"Fort Collins, CO",Larimer County,Loveland.CO
44641,507,Cleveland,city,TN,TN,"Cleveland, TN",Bradley County,Cleveland.TN
45878,508,Indio,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,Indio.CA
40919,509,Simpsonville,city,SC,SC,"Greenville-Anderson, SC",Greenville County,Simpsonville.SC
44571,510,Cheyenne,city,WY,WY,"Cheyenne, WY",Laramie County,Cheyenne.WY
54902,511,Valdosta,city,GA,GA,"Valdosta, GA",Lowndes County,Valdosta.GA
33801,512,Saint George,city,UT,UT,"St. George, UT",Washington County,Saint George.UT
47762,513,South Gate,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,South Gate.CA
